sheet_name,indicatorCode,typeOptions,dataelementuid,dataset,validAges,validSexes,validKPs,categoryoptioncombouid
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,10-14,Male,,aUPcU6EEpgB
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,15-19,Male,,sDY4Du8AqWp
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,20-24,Male,,sj9yOffvMc5
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,25-29,Male,,kuqLjk5d66q
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,30-34,Male,,L9bgzByPItH
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,35-39,Male,,QTi8IpUI7tr
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,40-44,Male,,RhF3h0aQT1x
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,45-49,Male,,EPlGfZxZXJd
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,DSD,jCfFnI5DZST,MER,50+,Male,,ef1BaLYau0G
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,10-14,Male,,GG061ECMZgZ
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,15-19,Male,,KbnI6cmsADp
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,20-24,Male,,pWaGXt8b4rt
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,25-29,Male,,LKoy9lNr1Ep
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,30-34,Male,,eD7hpv3uU9Q
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,35-39,Male,,IAjEj2ehYKe
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,40-44,Male,,PsMeS1UcLSO
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,45-49,Male,,lOD79HFfX9k
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,DSD,jCfFnI5DZST,MER,50+,Male,,G7TaXJT3PZW
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,10-14,Male,,S3bDb2yUQhi
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,15-19,Male,,JQo7OWo77WJ
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,20-24,Male,,lr0BpnzKV00
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,25-29,Male,,CclbBgLiuoT
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,30-34,Male,,AoPN2pr2ORW
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,35-39,Male,,cj1mxKyOxRq
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,40-44,Male,,aobXVmKRmGx
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,45-49,Male,,tv1t7UZvP9h
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,DSD,jCfFnI5DZST,MER,50+,Male,,UXSCHtLQu9a
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,10-14,Male,,fVwsJnHVWkS
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,15-19,Male,,MQDa774KdKt
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,20-24,Male,,MQDa774KdKt
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,25-29,Male,,MQDa774KdKt
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,30-34,Male,,a74scQXPOAb
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,35-39,Male,,a74scQXPOAb
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,40-44,Male,,a74scQXPOAb
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,45-49,Male,,a74scQXPOAb
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,,ZayJeEa6pCa,SUBNAT,50+,Male,,a74scQXPOAb
